vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
90,0.03664157206807785,0.4951131717515764,0.03664157206807785,0.03664157206807785,,0.7559757162448815,0.2843263880810466,0.0011513609540918658,0.42814796106759184
91,0.04185478028307547,0.6800407569741546,0.04185478028307547,0.04185478028307547,,0.8973425529120588,0.3489836589904986,0.0011399272518058828,0.40483847590404254
92,0.043006933083834596,0.7457800168606425,0.043006933083834596,0.043006933083834596,,0.9346358694444008,0.35351599363549085,0.0011401808066773883,0.43360003279554377
93,0.037174763047766096,0.5032075259152253,0.037174763047766096,0.037174763047766096,,0.7813821255632896,0.26432366284934367,0.001311672662741621,0.39544072443169165
94,0.018441793253747917,0.0733380365226899,0.018441793253747917,0.018441793253747917,0.0,0.39357180226833205,0.13063642822479601,0.0008064114831943879,0.43210839643940097
95,0.01992952874884455,0.10137496657428541,0.01992952874884455,0.01992952874884455,0.0,0.4182191269894327,0.1494868425831965,0.0008900885021929612,0.4074760990087091
96,0.0355605990267414,0.5456679395672127,0.0355605990267414,0.0355605990267414,,0.7564263985652872,0.2888474679544003,0.0011596072513141073,0.41479050904599823
97,0.0003226401861577709,0.0744277865531254,0.0003226401861577709,0.0003226401861577709,0.0,0.025269457545676922,0.04698251913507603,7.542123026157591e-05,0.298112763900256
98,0.042612325112739075,0.8982515356569725,0.042612325112739075,0.042612325112739075,,0.8718387843146814,0.3451164213404045,0.0011350247392184194,0.42496989096077914
99,0.03454468574978067,0.3437168554743647,0.03454468574978067,0.03454468574978067,,0.6920891445908348,0.17915779294302392,0.0010949831670782222,0.43097407072126387
100,0.019806658001913124,0.08737354244758624,0.019806658001913124,0.019806658001913124,0.0,0.415234622535139,0.0699470548045812,0.0009292091773800568,0.47016365013002187
101,0.0166813996494887,0.16929788509518226,0.0166813996494887,0.0166813996494887,0.0,0.36398656243639793,0.15652983867074002,0.0007409254386102681,0.4598155471767855
102,0.030966443061601977,0.44639093614724723,0.030966443061601977,0.030966443061601977,,0.6909254966454477,0.35452761757631646,0.0008767265206441833,0.41906200792483245
103,0.04579464128088929,0.5914509509633962,0.04579464128088929,0.04579464128088929,,0.9077040520341593,0.3363513780299475,0.0011416943389935348,0.4335252847694273
104,0.044680904996210344,0.7868032337364893,0.044680904996210344,0.044680904996210344,,0.9556702590671894,0.349495120718746,0.0011922118902762797,0.42390599557297015
105,0.03697578742823073,0.6902374611939626,0.03697578742823073,0.03697578742823073,,0.763577341689574,0.28881279884132727,0.001163047309855854,0.4347160457135157
106,0.018243316196133157,0.014613759296663253,0.018243316196133157,0.018243316196133157,0.0,0.3597375430581575,0.04940505439577388,0.0006834496653439682,0.4205454678512656
107,0.018023503844627115,0.14246303810387162,0.018023503844627115,0.018023503844627115,0.0,0.3933877310767833,0.15779620466557365,0.0008512071413176264,0.4323465168900696
108,0.03146857748706226,0.48420284530376334,0.03146857748706226,0.03146857748706226,,0.7107081653290253,0.2747682352150397,0.0011069591496597568,0.40550709200760415
109,0.02975453383644223,0.4820561384949852,0.02975453383644223,0.02975453383644223,,0.6145366592722202,0.28381022199263967,0.0009852003659951952,0.3927755040994445
110,0.045070501210612304,0.7602374571067261,0.045070501210612304,0.045070501210612304,,0.8920246618828892,0.3665945593937991,0.001141014664878955,0.38354791630168794
111,0.033084964417373054,0.43917983345070705,0.033084964417373054,0.033084964417373054,,0.732530542757779,0.27316829513805074,0.0010716034027893986,0.42979423131748906
112,0.020504653325799458,0.16526075517695665,0.020504653325799458,0.020504653325799458,0.0,0.4236865464095481,0.1387768360078888,0.0008682397138227617,0.447302063981676
113,0.016192198143726425,0.09230234934526413,0.016192198143726425,0.016192198143726425,0.0,0.3482085511234192,0.14733040516235082,0.0006602327005254567,0.3957849216221159
114,0.033335788881535024,0.29832182379985966,0.033335788881535024,0.033335788881535024,,0.7043666738324645,0.20154326389402943,0.0008661041292293176,0.4481705451419887
115,0.023394740117068043,0.6208644246497771,0.023394740117068043,0.023394740117068043,,0.49720698339006086,0.34159434002933736,0.0006769627519562911,0.446992560887531
116,0.038718332491807825,0.7295228230827162,0.038718332491807825,0.038718332491807825,,0.8455449401411523,0.35230628047078544,0.0010296886898153918,0.4479520963573676
117,0.03643692443086997,0.6156214711291538,0.03643692443086997,0.03643692443086997,,0.761915868463809,0.25747159956278975,0.0011844395328776609,0.4209734108178004
118,0.009075097473319542,0.10447920024978827,0.009075097473319542,0.009075097473319542,0.0,0.20301418282368316,0.16369680296915276,0.0005596970733627065,0.4540947842377365
